8x8dct,analyse,aq-mode,aq-strength,b-adapt,bframes,cabac,chroma-qp-offset,crf,deblock,direct,fast-pskip,keyint,lookahead-threads,me,merange,mixed-refs,mbtree,nal-hrd,open-gop,run_time,encode_time,avg_cpu_util,output_file_mb,bitrate_kbps,encode_fps,cost,fidelity
1,all,2,0.4968266181467218,2,14,1,-2,48.697586145156606,2:-2,none,0,220,3,hex,34,0,1,cbr,0,62.26,62.26,354.304529,3.707304,1557.551894,19.27,62.38730597496033,"['Action', '1080p', 60, '20s']"
1,p4x4,1,1.195380953907058,0,14,1,10,29.585346184273632,0:0,temporal,1,117,0,umh,22,0,1,vbr,1,13.58,13.58,1069.661267,20.596414,8653.183829,88.88,13.71361756324768,"['Action', '1080p', 60, '20s']"
0,"p8x8,b8x8,i8x8,i4x4",0,0.9936193775202311,0,6,0,-4,26.763382110464214,6:6,spatial,1,256,3,hex,22,0,0,vbr,1,14.29,14.29,1251.224633,27.028371,11355.445954,84.46,14.448806047439575,"['Action', '1080p', 60, '20s']"
0,"p8x8,b8x8,i8x8,i4x4",0,1.270976006081585,1,13,1,-9,3.067746982502859,5:5,auto,1,79,3,hex,16,0,0,none,0,21.85,21.85,1325.76659,207.555383,87200.369696,55.36,22.044351816177368,"['Action', '1080p', 60, '20s']"
0,none,3,1.8542762402573634,0,13,1,5,1.5274447138154952,3:3,auto,1,475,1,umh,11,1,1,none,0,25.13,25.13,935.097493,324.042546,136140.192852,48.12,25.323221445083618,"['Action', '1080p', 60, '20s']"
1,p8x8,3,0.4498679550631097,0,16,1,0,28.58475890485096,-4:4,none,1,445,0,umh,12,1,0,none,0,13.54,13.54,1063.737075,27.948116,11741.85917,89.2,13.688621520996094,"['Action', '1080p', 60, '20s']"
1,p4x4,0,0.8900625634323396,1,9,1,-6,19.919897942002866,1:1,none,0,304,2,dia,53,0,1,none,1,14.24,14.24,782.794944,47.965871,20151.930615,84.77,14.385156631469727,"['Action', '1080p', 60, '20s']"
0,all,1,1.7027144560631127,0,5,0,-2,1.646846108203968,2:2,spatial,1,221,1,esa,7,0,0,none,1,38.34,38.34,1206.833594,241.250073,101356.540679,31.4,38.53645181655884,"['Action', '1080p', 60, '20s']"
0,p8x8,0,0.7178658312480799,0,7,0,1,17.414325209341097,2:2,none,0,150,2,esa,26,0,0,none,0,33.21,33.21,924.601024,71.226964,29924.627881,36.2,33.36233997344971,"['Action', '1080p', 60, '20s']"
0,p8x8,2,0.46894636936656253,2,0,1,1,49.801977859487394,6:-6,temporal,1,321,1,esa,60,0,1,vbr,1,40.03,40.03,624.681489,2.967359,1246.678176,30.0,40.159667015075684,"['Action', '1080p', 60, '20s']"
0,p4x4,0,1.2932080819328864,0,12,0,7,16.60761245102158,-1:1,spatial,1,326,0,hex,17,1,1,vbr,1,12.68,12.68,1112.302839,83.076848,34903.126896,95.75,12.83088231086731,"['Action', '1080p', 60, '20s']"
0,"p8x8,b8x8,i8x8,i4x4",0,1.270976006081585,1,6,1,-4,26.763382110464214,6:6,auto,1,250,3,hex,22,0,0,vbr,1,13.47,13.47,1198.737936,22.107625,9288.089995,90.01,13.644016981124878,"['Action', '1080p', 60, '20s']"
0,"p8x8,b8x8,i8x8,i4x4",0,0.9936193775202311,0,13,0,-9,3.067746982502859,5:5,spatial,1,369,3,hex,16,0,0,none,0,28.98,28.98,1473.015873,345.705987,145241.667425,41.48,29.18399739265442,"['Action', '1080p', 60, '20s']"
1,p4x4,1,1.195380953907058,1,13,1,10,29.585346184273632,0:0,temporal,1,79,0,umh,22,0,1,none,0,12.48,12.48,1099.439103,14.827528,6229.498393,97.3,12.613609552383423,"['Action', '1080p', 60, '20s']"
0,"p8x8,b8x8,i8x8,i4x4",0,1.270976006081585,0,14,1,-9,3.067746982502859,5:5,auto,1,117,3,hex,16,0,0,vbr,1,29.76,29.76,1466.129032,345.240611,145046.148764,40.59,29.957465648651123,"['Action', '1080p', 60, '20s']"
1,none,3,1.8542762402573634,0,13,1,5,1.5274447138154952,3:3,auto,1,475,1,umh,11,1,1,none,0,26.19,26.19,915.5021,324.042546,136140.192852,46.17,26.383697986602783,"['Action', '1080p', 60, '20s']"
1,"p8x8,b8x8,i8x8,i4x4",0,0.9936193775202311,1,6,1,-4,26.763382110464214,6:-6,spatial,1,385,3,dia,4,0,0,none,1,13.19,13.19,1177.028052,21.856973,9182.783286,91.96,13.34276556968689,"['Action', '1080p', 60, '20s']"
0,"p8x8,b8x8,i8x8,i4x4",0,1.2776016784862028,0,7,0,-7,7.841845546587156,6:6,auto,1,256,3,hex,22,0,1,vbr,0,22.82,22.82,1425.109553,169.497033,71210.892033,52.97,22.997300148010254,"['Action', '1080p', 60, '20s']"
0,p8x8,3,1.8542762402573634,0,13,1,0,1.5274447138154952,3:3,none,1,445,1,umh,11,1,0,none,0,25.33,25.33,1019.857876,348.104812,146249.487108,47.77,25.524565935134888,"['Action', '1080p', 60, '20s']"
1,none,3,0.4498679550631097,0,16,1,5,28.58475890485096,-4:4,auto,1,475,0,umh,12,0,1,none,0,12.68,12.68,1020.741325,24.696078,10375.578458,95.32,12.834228992462158,"['Action', '1080p', 60, '20s']"
0,p8x8,2,0.7963403618786435,2,0,0,4,49.801977859487394,0:0,temporal,1,321,1,dia,60,0,1,vbr,0,9.99,9.99,480.38038,2.345807,985.545359,121.03,10.127166032791138,"['Action', '1080p', 60, '20s']"
0,p4x4,2,0.46894636936656253,2,2,1,1,10.174466570197579,6:-6,spatial,1,290,1,esa,42,1,0,vbr,1,37.67,37.67,990.257499,97.871877,41118.971334,31.94,37.83330321311951,"['Action', '1080p', 60, '20s']"
0,p4x4,1,1.195380953907058,0,12,1,10,29.585346184273632,0:0,temporal,1,117,0,hex,17,0,1,vbr,1,11.29,11.29,912.931798,20.191545,8483.085935,107.1,11.440877914428711,"['Action', '1080p', 60, '20s']"
1,p4x4,0,1.2932080819328864,0,14,0,7,16.60761245102158,-1:1,spatial,1,326,0,umh,22,1,1,vbr,1,15.18,15.18,1367.786561,85.154926,35776.191189,79.53,15.33040165901184,"['Action', '1080p', 60, '20s']"
1,none,3,1.8542762402573634,0,13,1,0,28.58475890485096,3:3,auto,1,475,1,umh,12,1,1,none,0,22.3,22.3,532.690583,24.877349,10451.735785,54.11,22.452536582946777,"['Action', '1080p', 60, '20s']"
0,p8x8,3,0.4498679550631097,0,16,1,5,1.5274447138154952,-4:4,none,1,445,0,umh,11,1,0,none,0,20.8,20.8,1266.346154,335.069112,140772.790571,58.07,20.98166847229004,"['Action', '1080p', 60, '20s']"
0,p4x4,0,1.2932080819328864,0,7,0,1,15.159563753731591,2:2,none,1,150,0,esa,26,1,1,vbr,1,21.86,21.86,1446.340348,86.310644,36261.743635,55.27,22.018999338150024,"['Action', '1080p', 60, '20s']"
0,p8x8,0,0.7178658312480799,0,12,0,7,16.60761245102158,-1:1,spatial,1,326,2,hex,46,0,0,none,0,14.32,14.32,1063.128492,82.971903,34859.036213,84.67,14.485131025314331,"['Action', '1080p', 60, '20s']"
1,all,2,1.9153666297934544,1,10,0,-6,39.284584335248084,4:4,spatial,0,196,0,esa,28,1,0,vbr,1,23.48,23.48,1350.298126,5.310132,2230.949011,51.26,23.630693197250366,"['Action', '1080p', 60, '20s']"
0,"p8x8,b8x8,i8x8,i4x4",2,1.270976006081585,1,10,1,-1,3.067746982502859,2:-2,auto,1,368,1,hex,46,0,0,none,0,23.5,23.5,1114.510638,157.019227,65968.58374,51.36,23.675987243652344,"['Action', '1080p', 60, '20s']"
0,p4x4,0,1.911532185562115,0,13,1,-9,1.2134050920272186,5:5,auto,0,79,3,umh,16,0,0,cbr,0,22.65,22.65,1428.785872,420.365829,176608.552244,53.36,22.86320924758911,"['Action', '1080p', 60, '20s']"
1,"p8x8,b8x8,i8x8,i4x4",0,1.195380953907058,1,6,1,-4,29.585346184273632,0:0,temporal,1,250,3,hex,22,0,1,vbr,1,13.45,13.45,1206.6171,17.052111,7164.11367,90.16,13.613897562026978,"['Action', '1080p', 60, '20s']"
0,p4x4,1,1.270976006081585,1,13,1,10,26.763382110464214,6:6,auto,1,79,0,umh,22,0,0,none,0,12.74,12.74,1074.646782,18.943809,7958.873857,94.87,12.896079540252686,"['Action', '1080p', 60, '20s']"
0,p4x4,0,1.2932080819328864,0,12,0,7,16.60761245102158,-1:1,spatial,1,326,2,hex,17,1,0,none,0,13.53,13.53,1020.842572,82.910312,34833.159886,89.73,13.692367553710938,"['Action', '1080p', 60, '20s']"
0,none,0,0.7178658312480799,0,12,0,7,16.60761245102158,-1:1,spatial,1,326,0,hex,46,0,1,vbr,1,12.91,12.91,1131.293571,83.076848,34903.126896,94.06,13.0706627368927,"['Action', '1080p', 60, '20s']"
0,p4x4,0,1.195380953907058,1,6,1,10,29.585346184273632,5:5,temporal,1,79,0,hex,22,0,0,vbr,0,11.23,11.23,844.612645,17.188972,7221.613502,108.28,11.389246702194214,"['Action', '1080p', 60, '20s']"
1,"p8x8,b8x8,i8x8,i4x4",1,1.270976006081585,1,13,1,-4,26.763382110464214,0:0,auto,1,250,3,esa,45,0,1,none,1,80.04,80.04,928.448276,19.363062,8135.015023,14.99,80.16995120048523,"['Action', '1080p', 60, '20s']"
0,p4x4,3,0.4498679550631097,0,16,1,0,28.58475890485096,-4:4,temporal,1,187,0,umh,17,1,0,none,0,12.85,12.85,1126.070039,26.437486,11107.19701,94.48,12.998631238937378,"['Action', '1080p', 60, '20s']"
1,p8x8,1,1.195380953907058,0,12,1,10,29.585346184273632,0:0,none,1,445,0,hex,12,0,1,vbr,1,12.23,12.23,897.056419,21.815341,9165.292535,99.18,12.391310691833496,"['Action', '1080p', 60, '20s']"
1,"p8x8,b8x8,i8x8,i4x4",0,1.195380953907058,1,14,1,-4,29.585346184273632,0:0,auto,1,117,3,umh,22,0,0,vbr,1,17.65,17.65,1271.84136,16.764567,7043.307929,68.27,17.799920797348022,"['Action', '1080p', 60, '20s']"
0,p4x4,1,1.270976006081585,0,6,1,10,26.763382110464214,6:6,temporal,1,250,0,hex,22,0,1,vbr,1,11.05,11.05,991.674208,23.714314,9963.109416,110.02,11.198050737380981,"['Action', '1080p', 60, '20s']"
1,p8x8,1,1.195380953907058,0,16,1,10,29.585346184273632,-4:4,none,1,445,4,umh,12,1,1,none,0,13.46,13.46,1038.930163,23.092939,9702.050723,89.66,13.6018648147583,"['Action', '1080p', 60, '20s']"
1,none,3,0.4498679550631097,1,13,1,0,28.58475890485096,0:0,temporal,1,79,0,umh,22,0,0,none,0,12.49,12.49,1114.011209,18.273311,7677.177167,97.12,12.643593311309814,"['Action', '1080p', 60, '20s']"
0,"p8x8,b8x8,i8x8,i4x4",1,1.195380953907058,0,6,1,-4,29.585346184273632,6:-6,temporal,1,385,3,hex,4,0,1,vbr,1,14.63,14.63,1270.88175,18.47418,7761.568618,82.76,14.792107582092285,"['Action', '1080p', 60, '20s']"
1,p4x4,0,0.9936193775202311,1,12,1,10,26.763382110464214,0:0,spatial,1,117,0,dia,17,0,0,none,1,10.49,10.49,939.847474,22.013489,9248.54048,115.97,10.645574569702148,"['Action', '1080p', 60, '20s']"
0,p8x8,3,1.2932080819328864,0,16,1,7,28.58475890485096,-4:4,none,1,326,0,umh,17,1,1,none,1,14.35,14.35,1058.815331,26.029238,10935.67955,84.41,14.508574724197388,"['Action', '1080p', 60, '20s']"
0,p4x4,0,0.4498679550631097,0,12,0,2,16.60761245102158,-1:1,spatial,1,445,0,hex,12,1,0,vbr,0,12.85,12.85,1136.108949,85.209225,35799.003609,94.1,13.007513284683228,"['Action', '1080p', 60, '20s']"
0,p8x8,3,0.4498679550631097,0,16,1,0,49.801977859487394,0:0,temporal,1,321,1,umh,12,0,1,cbr,0,17.18,17.18,445.80908,2.842628,1194.274838,70.37,17.31998562812805,"['Action', '1080p', 60, '20s']"
1,p8x8,0,0.7963403618786435,2,12,0,4,28.58475890485096,-4:4,none,1,445,0,dia,60,1,0,none,0,37.06,37.06,722.369131,20.178792,8477.728206,32.47,37.2034637928009,"['Action', '1080p', 60, '20s']"
0,"p8x8,b8x8,i8x8,i4x4",0,1.270976006081585,0,12,0,7,16.60761245102158,6:6,spatial,1,250,0,hex,22,1,0,vbr,1,18.76,18.76,1399.626866,69.909816,29371.2536,64.42,18.922890424728394,"['Action', '1080p', 60, '20s']"
0,p4x4,0,1.2932080819328864,1,6,1,1,26.763382110464214,-1:1,auto,1,326,3,hex,17,0,1,vbr,1,11.78,11.78,844.482173,22.546729,9472.571061,103.06,11.937401056289673,"['Action', '1080p', 60, '20s']"
1,p4x4,1,0.4498679550631097,0,16,1,5,28.58475890485096,-4:4,auto,1,117,0,umh,12,0,1,none,1,11.93,11.93,1042.581727,24.886456,10455.561762,101.41,12.08056116104126,"['Action', '1080p', 60, '20s']"
0,none,3,1.195380953907058,0,12,1,10,29.585346184273632,0:0,temporal,1,475,0,hex,17,0,1,vbr,0,10.67,10.67,997.750703,20.381814,8563.023964,113.99,10.817642450332642,"['Action', '1080p', 60, '20s']"
0,p4x4,1,1.195380953907058,2,12,1,10,29.585346184273632,0:0,temporal,1,117,0,hex,17,0,1,vbr,1,38.63,38.63,678.695315,15.16768,6372.406571,31.09,38.77199721336365,"['Action', '1080p', 60, '20s']"
0,p4x4,0,0.4498679550631097,0,16,1,0,28.58475890485096,-4:4,temporal,1,111,0,umh,17,1,1,none,0,13.15,13.15,1037.034221,28.220375,11856.243408,92.26,13.28016209602356,"['Action', '1080p', 60, '20s']"
0,p4x4,0,1.270976006081585,1,6,1,10,3.1633693795427043,5:5,temporal,1,79,0,hex,22,0,1,none,0,14.01,14.01,1296.288365,179.947688,75601.532093,86.73,14.18488073348999,"['Action', '1080p', 60, '20s']"
0,p4x4,1,1.195380953907058,0,9,1,10,29.585346184273632,6:6,temporal,1,250,0,hex,22,0,0,vbr,1,10.76,10.76,964.219331,19.493493,8189.813152,113.02,10.910311937332153,"['Action', '1080p', 60, '20s']"
1,p4x4,0,1.270976006081585,0,6,1,10,26.763382110464214,6:6,temporal,1,250,0,hex,22,0,1,vbr,1,11.07,11.07,932.791328,27.355115,11492.721144,109.38,11.224717617034912,"['Action', '1080p', 60, '20s']"
0,p4x4,1,0.9936193775202311,1,4,1,10,26.763382110464214,0:0,spatial,1,117,0,hex,17,0,0,none,1,11.37,11.37,856.552331,19.276754,8098.754589,106.37,11.510282278060913,"['Action', '1080p', 60, '20s']"
1,all,0,1.195380953907058,0,12,1,10,29.585346184273632,0:0,none,1,117,0,dia,17,0,0,vbr,1,15.4,15.4,1313.766234,22.65527,9518.172262,78.63,15.544202089309692,"['Action', '1080p', 60, '20s']"
1,p8x8,1,0.9936193775202311,1,12,0,10,26.763382110464214,0:0,spatial,1,445,0,hex,12,0,1,none,1,12.73,12.73,1033.778476,19.058339,8006.991653,94.92,12.87483549118042,"['Action', '1080p', 60, '20s']"
1,p4x4,3,0.4498679550631097,0,13,1,0,29.585346184273632,-4:4,temporal,1,187,1,umh,22,0,0,none,0,22.69,22.69,553.76818,22.734154,9551.313897,53.04,22.829011917114258,"['Action', '1080p', 60, '20s']"
0,p4x4,1,1.195380953907058,1,16,1,10,28.58475890485096,0:0,temporal,1,79,0,umh,17,1,1,none,0,12.73,12.73,1009.976434,16.432489,6903.791805,94.94,12.878123044967651,"['Action', '1080p', 60, '20s']"
1,p4x4,1,1.195380953907058,1,6,1,1,26.763382110464214,6:6,temporal,1,79,0,hex,22,0,1,none,1,11.77,11.77,886.661003,21.029449,8835.115445,103.2,11.918845653533936,"['Action', '1080p', 60, '20s']"
0,p4x4,1,1.270976006081585,0,13,1,10,29.585346184273632,0:0,temporal,1,250,0,umh,22,0,1,vbr,0,13.43,13.43,1169.992554,20.566791,8640.738286,89.98,13.5663321018219,"['Action', '1080p', 60, '20s']"
0,p4x4,0,1.270976006081585,0,6,1,10,26.763382110464214,6:6,auto,1,250,0,hex,17,0,1,vbr,1,11.02,11.02,955.444646,26.623635,11185.404154,110.48,11.1662278175354,"['Action', '1080p', 60, '20s']"
0,p4x4,1,1.2932080819328864,1,6,1,1,2.0721483332371533,-1:1,temporal,1,414,3,hex,22,0,1,vbr,1,14.99,14.99,1318.745831,206.556211,86780.586865,81.1,15.182494163513184,"['Action', '1080p', 60, '20s']"
0,"p8x8,b8x8,i8x8,i4x4",0,1.270976006081585,1,12,1,10,26.763382110464214,6:6,spatial,1,117,3,dia,17,0,0,none,1,13.51,13.51,1158.771281,20.829542,8751.128268,89.43,13.654927730560303,"['Action', '1080p', 60, '20s']"
1,p4x4,2,0.9936193775202311,1,6,1,-4,26.763382110464214,0:0,auto,0,250,0,hex,22,0,0,vbr,1,11.22,11.22,929.857398,20.187698,8481.470042,108.27,11.37893009185791,"['Action', '1080p', 60, '20s']"
1,p8x8,1,1.2932080819328864,0,12,1,10,29.585346184273632,-1:1,spatial,1,326,0,hex,12,1,1,vbr,1,11.64,11.64,919.415808,19.308579,8112.125274,104.42,11.795652389526367,"['Action', '1080p', 60, '20s']"
1,p4x4,0,1.195380953907058,0,12,0,7,16.60761245102158,0:0,none,1,445,0,hex,17,0,1,vbr,1,12.76,12.76,1069.670846,84.732605,35598.761075,95.28,12.910748481750488,"['Action', '1080p', 60, '20s']"
0,none,3,1.195380953907058,0,12,1,5,28.58475890485096,0:0,temporal,1,117,0,hex,17,0,1,none,1,10.89,10.89,945.179063,23.05335,9685.418202,111.16,11.05490231513977,"['Action', '1080p', 60, '20s']"
1,p4x4,1,0.4498679550631097,0,16,1,10,29.585346184273632,-4:4,auto,1,475,0,umh,12,0,1,vbr,0,12.91,12.91,957.707204,21.965512,9228.384086,94.03,13.05570125579834,"['Action', '1080p', 60, '20s']"
0,p4x4,1,1.380266751513598,0,6,1,10,26.763382110464214,6:6,temporal,1,250,0,hex,22,0,0,vbr,1,11.0,11.0,948.454545,23.635775,9930.112422,110.04,11.15087342262268,"['Action', '1080p', 60, '20s']"
0,p4x4,0,1.195380953907058,0,9,1,10,29.585346184273632,6:6,auto,1,250,0,hex,17,0,1,vbr,1,10.4,10.4,903.557692,21.139776,8881.467097,116.44,10.546597242355347,"['Action', '1080p', 60, '20s']"
0,p8x8,2,1.195380953907058,1,12,1,1,26.763382110464214,6:6,temporal,1,79,1,dia,22,0,1,vbr,1,18.91,18.91,584.769963,20.40405,8572.365934,63.9,19.056795358657837,"['Action', '1080p', 60, '20s']"
1,p4x4,2,0.7963403618786435,2,6,0,4,49.801977859487394,0:0,temporal,1,321,0,hex,60,0,1,none,0,22.54,22.54,561.091393,2.0981,881.475912,53.54,22.688567638397217,"['Action', '1080p', 60, '20s']"
0,p8x8,3,0.7963403618786435,2,0,0,4,49.801977859487394,0:0,temporal,1,475,4,hex,60,0,1,vbr,0,9.32,9.32,587.339056,2.404131,1010.048998,130.03,9.452446222305298,"['Action', '1080p', 60, '20s']"
0,none,2,1.195380953907058,0,12,1,10,29.585346184273632,6:-6,temporal,1,321,0,dia,17,0,1,vbr,0,11.19,11.19,859.24933,19.668777,8263.455488,108.68,11.333752632141113,"['Action', '1080p', 60, '20s']"
0,p4x4,0,1.270976006081585,0,6,1,10,26.763382110464214,6:6,temporal,1,250,0,hex,17,0,1,vbr,1,11.56,11.56,921.366782,27.355115,11492.721144,105.16,11.716672897338867,"['Action', '1080p', 60, '20s']"
0,p4x4,1,1.195380953907058,1,6,1,10,26.763382110464214,0:0,spatial,1,79,0,hex,17,0,0,none,1,11.15,11.15,883.856502,19.05496,8005.572087,108.47,11.284473657608032,"['Action', '1080p', 60, '20s']"
1,"p8x8,b8x8,i8x8,i4x4",1,0.20990221636511408,1,4,1,1,26.763382110464214,6:6,temporal,1,117,0,dia,32,0,1,none,1,13.81,13.81,1257.56698,21.572046,9063.076977,87.45,13.945259809494019,"['Action', '1080p', 60, '20s']"
0,p4x4,1,0.9936193775202311,1,4,1,10,26.763382110464214,0:0,spatial,1,117,0,esa,17,0,1,none,1,15.34,15.34,1311.277705,19.245534,8085.637928,78.7,15.489820957183838,"['Action', '1080p', 60, '20s']"
0,p4x4,1,1.6772834893657993,0,2,1,10,29.585346184273632,0:0,temporal,1,117,0,hex,17,0,0,vbr,1,10.49,10.49,912.106768,14.514935,6098.168713,115.33,10.633212804794312,"['Action', '1080p', 60, '20s']"
0,p4x4,0,1.195380953907058,0,6,1,10,26.763382110464214,6:6,temporal,1,210,0,hex,22,0,0,vbr,0,11.76,11.76,899.319728,27.371545,11499.623848,103.27,11.914079189300537,"['Action', '1080p', 60, '20s']"
1,p4x4,0,1.270976006081585,1,6,1,10,29.585346184273632,5:5,temporal,1,250,0,hex,22,0,1,vbr,1,10.7,10.7,920.934579,16.794164,7055.742253,113.72,10.840638637542725,"['Action', '1080p', 60, '20s']"
0,p4x4,1,0.9936193775202311,0,4,1,10,26.763382110464214,6:6,temporal,1,117,0,hex,17,0,1,none,1,10.73,10.73,949.394222,22.174039,9315.992499,112.87,10.875336647033691,"['Action', '1080p', 60, '20s']"
0,p8x8,1,1.270976006081585,1,6,1,10,26.763382110464214,0:0,auto,1,250,0,hex,20,0,0,vbr,1,12.82,12.82,1075.975039,18.775159,7888.018967,94.57,12.977715492248535,"['Action', '1080p', 60, '20s']"
0,p4x4,0,0.7963403618786435,2,0,0,4,29.585346184273632,0:0,temporal,1,321,0,hex,9,0,1,vbr,0,9.19,9.19,691.4037,17.659499,7419.29617,132.65,9.340298891067505,"['Action', '1080p', 60, '20s']"
0,p8x8,2,1.195380953907058,1,6,1,10,49.801977859487394,-2:2,temporal,1,79,1,dia,60,0,0,vbr,0,17.14,17.14,325.029172,2.1558,905.717514,70.54,17.297735452651978,"['Action', '1080p', 60, '20s']"
0,none,2,0.9936193775202311,2,6,1,-4,29.585346184273632,0:0,auto,0,250,0,hex,17,0,0,vbr,0,22.14,22.14,662.601626,15.258992,6410.769709,54.38,22.287259340286255,"['Action', '1080p', 60, '20s']"
1,p4x4,0,1.6772834893657993,0,6,1,10,29.585346184273632,0:0,temporal,1,250,0,hex,22,0,1,vbr,1,10.65,10.65,907.230047,19.992408,8399.422498,113.62,10.809553861618042,"['Action', '1080p', 60, '20s']"
0,p4x4,1,1.270976006081585,1,2,1,10,29.585346184273632,5:5,temporal,1,117,0,hex,17,0,0,none,1,10.35,10.35,895.169082,14.743912,6194.368645,116.93,10.507721185684204,"['Action', '1080p', 60, '20s']"
0,p4x4,0,1.270976006081585,0,6,1,10,26.763382110464214,6:6,temporal,1,250,0,hex,22,0,1,vbr,1,10.89,10.89,1005.785124,27.355115,11492.721144,111.1,11.036035776138306,"['Action', '1080p', 60, '20s']"
1,p4x4,1,1.6610864561075223,1,1,1,10,29.585346184273632,5:5,temporal,1,291,0,hex,22,0,0,vbr,1,10.51,10.51,812.654615,15.095214,6341.96143,115.8,10.65543270111084,"['Action', '1080p', 60, '20s']"
1,p4x4,0,1.270976006081585,0,6,1,10,29.585346184273632,6:6,temporal,1,250,0,hex,22,0,1,vbr,1,10.61,10.61,917.813384,20.004901,8404.671245,114.69,10.787214517593384,"['Action', '1080p', 60, '20s']"
1,p4x4,0,1.270976006081585,2,6,1,10,26.763382110464214,5:5,temporal,1,250,0,hex,22,0,1,vbr,1,22.36,22.36,678.533095,23.075357,9694.664012,54.01,22.53277063369751,"['Action', '1080p', 60, '20s']"
0,p4x4,1,0.9936193775202311,0,9,1,10,29.585346184273632,6:6,temporal,1,250,0,hex,17,0,0,vbr,1,10.3,10.3,946.116505,19.688594,8271.780964,117.49,10.444262266159058,"['Action', '1080p', 60, '20s']"
0,p4x4,1,1.195380953907058,0,4,1,10,26.763382110464214,6:6,temporal,1,117,0,hex,22,0,1,none,1,10.58,10.58,949.52741,21.893496,9198.127659,114.36,10.722796440124512,"['Action', '1080p', 60, '20s']"
0,"p8x8,b8x8,i8x8,i4x4",1,0.9936193775202311,0,4,1,10,26.763382110464214,6:6,temporal,1,117,0,hex,22,0,1,none,1,14.59,14.59,1284.647019,20.993821,8820.146898,82.72,14.732698917388916,"['Action', '1080p', 60, '20s']"
0,p4x4,1,1.195380953907058,0,9,1,10,29.585346184273632,6:6,temporal,1,250,0,hex,17,0,0,vbr,1,10.71,10.71,930.625584,19.493493,8189.813152,113.54,10.859630584716797,"['Action', '1080p', 60, '20s']"
1,"p8x8,b8x8,i8x8,i4x4",0,0.9936193775202311,0,12,1,10,26.763382110464214,0:0,spatial,1,117,0,dia,33,0,1,none,1,15.06,15.06,1242.231076,28.568445,12002.478331,80.41,15.21419358253479,"['Action', '1080p', 60, '20s']"
0,p4x4,1,0.9936193775202311,1,4,1,10,26.763382110464214,6:6,temporal,1,117,3,hex,17,0,1,none,1,12.47,12.47,793.905373,20.253653,8509.179424,96.9,12.628060102462769,"['Action', '1080p', 60, '20s']"
0,p8x8,1,1.270976006081585,0,0,1,10,49.801977859487394,6:6,temporal,1,250,0,dia,22,0,1,vbr,0,9.67,9.67,545.087901,2.386241,1002.532871,125.18,9.815779447555542,"['Action', '1080p', 60, '20s']"
