innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,evaluated_time,fidelity_setting,corr
199,540370614,708,164006130,129157180,1030982317,44320,721844619,0,96,14815471697,14583,2176285355,103,105143944,minimal,777,130276788,91,67509,351.52,245.1275315284729,"[180, 50, 100000, 4, 0.5]",1
199,521604107,708,296757049,129157180,974875620,44320,721844619,0,22,15490536421,14890,402471823,98,105143944,noblob,9731,130276788,20,67509,347.69,251.30010676383972,"[180, 50, 100000, 4, 0.5]",1
843,555987145,1667,175170616,87250471,32434909,127672,882813476,0,16,10953931384,1498,354716815,80,129022166,full,3922,131192910,31,629693,304.1,243.61844730377197,"[180, 50, 100000, 4, 0.5]",1
106,555987145,1667,175170616,81514687,974875620,5967,579935153,0,16,10953931384,14890,402471823,80,129022166,full,3922,131192910,20,179705,303.21,255.0235617160797,"[180, 50, 100000, 4, 0.5]",1
843,555987145,1667,29782277,63098399,32434909,70741,882813476,2,16,10953931384,9758,706318427,80,99869939,full,8227,131192910,84,629693,298.64,243.74151515960693,"[180, 50, 100000, 4, 0.5]",1
181,851717447,3631,811747030,63098399,43720711,70741,715613495,0,4,13521801447,18884,3663511973,49,99869939,full,8227,3205199,84,414127,297.33,248.819256067276,"[180, 50, 100000, 4, 0.5]",1
114,174959773,3631,29782277,63098399,705849553,70741,715613495,2,43,13521801447,9758,706318427,49,99869939,full,8227,28475916,84,198164,295.22,250.81755590438843,"[180, 50, 100000, 4, 0.5]",1
181,174959773,3631,29782277,63098399,705849553,70741,715613495,2,43,13521801447,9758,706318427,49,99869939,full,8227,28475916,84,198164,288.98,256.4856307506561,"[180, 50, 100000, 4, 0.5]",1
114,246625820,3631,175170616,87250471,705849553,127672,715613495,0,43,13521801447,1498,354716815,49,129022166,full,3922,28475916,31,198164,287.21,254.4262888431549,"[180, 50, 100000, 4, 0.5]",1
908,174959773,3631,29782277,63098399,705849553,99746,715613495,2,43,13521801447,24564,2731881602,49,99869939,minimal,8227,28475916,85,802591,286.89,245.63111448287964,"[180, 50, 100000, 4, 0.5]",1
908,174959773,3631,29782277,1836525,1046164833,76605,80165130,2,6,10912781377,151,3720535222,83,99869939,minimal,9534,31091111,85,802591,282.14,243.0658667087555,"[180, 50, 100000, 4, 0.5]",1
106,540370614,8391,715881708,54082765,307437857,59451,579935153,0,60,13280193863,14583,2176285355,103,23503657,full,777,6907120,37,766616,279.29,257.5837879180908,"[180, 50, 100000, 4, 0.5]",1
492,5917911,7868,715881708,54082765,307437857,112603,579935153,0,60,15188601917,14890,2685564232,114,23503657,full,7959,6907120,20,269503,277.15,251.49684238433838,"[180, 50, 100000, 4, 0.5]",1
492,5917911,7868,715881708,50085395,307437857,112603,598847188,0,60,15188601917,15702,2685564232,4,23503657,full,7959,6907120,37,269503,275.01,252.26251912117004,"[180, 50, 100000, 4, 0.5]",1
492,5917911,7868,164006130,50085395,307437857,5967,579935153,0,96,14815471697,15702,2176285355,4,70427332,full,777,6907120,91,766616,272.67,254.12290930747986,"[180, 50, 100000, 4, 0.5]",1
908,703022522,9971,161441703,129157180,72193526,44320,542017820,0,22,12196039563,14890,402471823,44,46026055,minimal,9731,82936775,20,67509,267.72,252.0142092704773,"[180, 50, 100000, 4, 0.5]",1
131,851717447,20849,811747030,48272081,43720711,87112,41874885,0,4,14898751284,18884,3663511973,2,31505671,full,7136,3205199,7,414127,266.45,257.71322560310364,"[180, 50, 100000, 4, 0.5]",1
177,216860998,26376,545723003,1836525,1046164833,76605,80165130,2,6,10912781377,151,3720535222,83,113102323,minimal,9534,31091111,41,910055,265.01,252.05353355407715,"[180, 50, 100000, 4, 0.5]",1
492,1049932163,7868,164006130,50085395,1030982317,112603,598847188,0,96,14815471697,15702,2685564232,4,70427332,minimal,7959,105830181,91,269503,264.98,244.87690806388855,"[180, 50, 100000, 4, 0.5]",1
106,521604107,8391,164006130,54082765,974875620,5967,579935153,0,22,14815471697,14890,402471823,103,70427332,minimal,777,90918654,20,766616,264.55,257.34320855140686,"[180, 50, 100000, 4, 0.5]",1
